,frame_number,gender,emotion,year,movie_name
24002,30,man,happy,2011,bheja_fry_2
24003,19,man,happy,2011,bheja_fry_2
24007,36,man,sad,2011,bheja_fry_2
24009,70,man,angry,2011,bheja_fry_2
24010,69,woman,angry,2011,bheja_fry_2
24011,33,woman,sad,2011,bheja_fry_2
24012,83,man,surprise,2011,bheja_fry_2
24013,27,man,sad,2011,bheja_fry_2
24016,41,man,sad,2011,bheja_fry_2
24017,32,man,sad,2011,bheja_fry_2
24018,47,man,happy,2011,bheja_fry_2
24020,99,man,happy,2011,bheja_fry_2
24022,105,man,sad,2011,bheja_fry_2
24023,21,woman,surprise,2011,bheja_fry_2
24024,21,man,fear,2011,bheja_fry_2
24025,22,man,surprise,2011,bheja_fry_2
24027,72,man,sad,2011,bheja_fry_2
24029,31,man,happy,2011,bheja_fry_2
24030,122,woman,angry,2011,ladies_vs_ricky_bahl
24031,62,woman,fear,2011,ladies_vs_ricky_bahl
24033,173,man,happy,2011,ladies_vs_ricky_bahl
24034,154,woman,sad,2011,ladies_vs_ricky_bahl
24035,20,man,fear,2011,ladies_vs_ricky_bahl
24036,30,man,happy,2011,ladies_vs_ricky_bahl
24037,125,man,happy,2011,ladies_vs_ricky_bahl
24038,140,woman,happy,2011,ladies_vs_ricky_bahl
24039,140,man,fear,2011,ladies_vs_ricky_bahl
24040,149,man,happy,2011,ladies_vs_ricky_bahl
24042,107,man,happy,2011,ladies_vs_ricky_bahl
24045,52,woman,sad,2011,ladies_vs_ricky_bahl
24046,150,woman,sad,2011,ladies_vs_ricky_bahl
24047,68,man,fear,2011,ladies_vs_ricky_bahl
24048,121,woman,disgust,2011,ladies_vs_ricky_bahl
24050,70,woman,surprise,2011,ladies_vs_ricky_bahl
24051,70,man,happy,2011,ladies_vs_ricky_bahl
24052,38,woman,sad,2011,ladies_vs_ricky_bahl
24053,63,man,sad,2011,ladies_vs_ricky_bahl
24054,49,woman,happy,2011,ladies_vs_ricky_bahl
24055,49,man,sad,2011,ladies_vs_ricky_bahl
24056,165,man,disgust,2011,ladies_vs_ricky_bahl
24060,40,woman,disgust,2011,ladies_vs_ricky_bahl
24061,138,woman,angry,2011,ladies_vs_ricky_bahl
24062,56,man,happy,2011,ladies_vs_ricky_bahl
24063,33,woman,happy,2011,ladies_vs_ricky_bahl
24065,29,man,angry,2011,ladies_vs_ricky_bahl
24066,110,woman,sad,2011,ladies_vs_ricky_bahl
24068,84,man,sad,2011,ladies_vs_ricky_bahl
24069,82,man,angry,2011,ladies_vs_ricky_bahl
24070,65,man,sad,2011,ladies_vs_ricky_bahl
24071,167,man,happy,2011,ladies_vs_ricky_bahl
24072,41,woman,happy,2011,ladies_vs_ricky_bahl
24073,166,man,angry,2011,ladies_vs_ricky_bahl
24075,113,woman,happy,2011,ladies_vs_ricky_bahl
24076,123,woman,happy,2011,ladies_vs_ricky_bahl
24077,39,woman,happy,2011,ladies_vs_ricky_bahl
24078,32,woman,happy,2011,ladies_vs_ricky_bahl
24079,47,woman,happy,2011,ladies_vs_ricky_bahl
24081,115,woman,happy,2011,ladies_vs_ricky_bahl
24084,105,woman,happy,2011,ladies_vs_ricky_bahl
24085,114,woman,happy,2011,ladies_vs_ricky_bahl
24086,174,man,happy,2011,ladies_vs_ricky_bahl
24087,152,man,sad,2011,ladies_vs_ricky_bahl
24088,112,man,sad,2011,ladies_vs_ricky_bahl
24090,25,woman,happy,2011,ladies_vs_ricky_bahl
24091,80,man,angry,2011,ladies_vs_ricky_bahl
24094,122,woman,surprise,2013,singh_saab_the_great
24095,85,man,sad,2013,singh_saab_the_great
24096,51,man,angry,2013,singh_saab_the_great
24097,98,man,fear,2013,singh_saab_the_great
24099,147,man,sad,2013,singh_saab_the_great
24100,71,man,angry,2013,singh_saab_the_great
24103,140,man,sad,2013,singh_saab_the_great
24105,91,man,sad,2013,singh_saab_the_great
24106,107,man,sad,2013,singh_saab_the_great
24108,145,man,happy,2013,singh_saab_the_great
24109,142,man,fear,2013,singh_saab_the_great
24110,63,man,happy,2013,singh_saab_the_great
24111,49,man,sad,2013,singh_saab_the_great
24113,103,man,sad,2013,singh_saab_the_great
24114,138,woman,sad,2013,singh_saab_the_great
24115,116,man,happy,2013,singh_saab_the_great
24116,135,woman,fear,2013,singh_saab_the_great
24117,56,man,angry,2013,singh_saab_the_great
24118,56,man,fear,2013,singh_saab_the_great
24119,143,man,sad,2013,singh_saab_the_great
24120,109,man,happy,2013,singh_saab_the_great
24121,102,woman,fear,2013,singh_saab_the_great
24122,110,man,angry,2013,singh_saab_the_great
24123,144,man,fear,2013,singh_saab_the_great
24124,133,woman,fear,2013,singh_saab_the_great
24125,136,man,fear,2013,singh_saab_the_great
24126,146,man,fear,2013,singh_saab_the_great
24127,82,man,angry,2013,singh_saab_the_great
24128,141,man,happy,2013,singh_saab_the_great
24130,100,man,sad,2013,singh_saab_the_great
24131,148,man,angry,2013,singh_saab_the_great
24132,32,man,fear,2013,singh_saab_the_great
24133,137,woman,sad,2013,singh_saab_the_great
24134,48,man,angry,2013,singh_saab_the_great
24135,115,man,sad,2013,singh_saab_the_great
24136,101,man,fear,2013,singh_saab_the_great
24137,99,man,sad,2013,singh_saab_the_great
24138,78,man,happy,2013,singh_saab_the_great
24139,114,man,happy,2013,singh_saab_the_great
24140,73,woman,sad,2013,singh_saab_the_great
24141,112,man,angry,2013,singh_saab_the_great
24143,51,woman,sad,2016,sarbjit
24144,60,man,fear,2016,sarbjit
24145,118,woman,sad,2016,sarbjit
24146,94,woman,sad,2016,sarbjit
24147,88,man,fear,2016,sarbjit
24149,140,woman,angry,2016,sarbjit
24150,140,man,sad,2016,sarbjit
24152,86,man,fear,2016,sarbjit
24153,91,woman,sad,2016,sarbjit
24154,36,man,sad,2016,sarbjit
24155,59,woman,sad,2016,sarbjit
24156,70,man,fear,2016,sarbjit
24157,142,man,sad,2016,sarbjit
24158,142,man,sad,2016,sarbjit
24159,142,man,sad,2016,sarbjit
24161,56,man,sad,2016,sarbjit
24162,143,man,angry,2016,sarbjit
24163,74,man,happy,2016,sarbjit
24164,87,man,fear,2016,sarbjit
24165,82,woman,sad,2016,sarbjit
24168,141,man,angry,2016,sarbjit
24169,141,man,sad,2016,sarbjit
24171,50,woman,sad,2016,sarbjit
24172,123,woman,happy,2016,sarbjit
24173,123,woman,happy,2016,sarbjit
24174,127,man,sad,2016,sarbjit
24175,126,woman,happy,2016,sarbjit
24176,126,woman,happy,2016,sarbjit
24177,117,man,sad,2016,sarbjit
24178,105,man,sad,2016,sarbjit
24179,124,man,happy,2016,sarbjit
24181,98,woman,sad,2011,hostel
24182,30,man,happy,2011,hostel
24183,76,man,sad,2011,hostel
24184,45,man,sad,2011,hostel
24185,59,man,sad,2011,hostel
24186,104,woman,angry,2011,hostel
24188,52,man,happy,2011,hostel
24190,53,man,angry,2011,hostel
24192,103,woman,angry,2011,hostel
24194,46,man,sad,2011,hostel
24197,100,woman,sad,2011,hostel
24198,99,man,sad,2011,hostel
24200,31,woman,happy,2011,hostel
24201,93,woman,surprise,2013,bloody_isshq
24202,85,man,fear,2013,bloody_isshq
24204,98,woman,angry,2013,bloody_isshq
24205,30,man,fear,2013,bloody_isshq
24207,104,man,sad,2013,bloody_isshq
24209,63,woman,sad,2013,bloody_isshq
24210,69,man,angry,2013,bloody_isshq
24211,67,man,angry,2013,bloody_isshq
24212,42,woman,sad,2013,bloody_isshq
24213,54,man,sad,2013,bloody_isshq
24214,56,man,happy,2013,bloody_isshq
24215,74,man,sad,2013,bloody_isshq
24216,29,man,angry,2013,bloody_isshq
24217,37,man,happy,2013,bloody_isshq
24218,65,woman,surprise,2013,bloody_isshq
24219,9,man,sad,2013,bloody_isshq
24220,105,man,fear,2013,bloody_isshq
24221,21,woman,sad,2013,bloody_isshq
24222,64,woman,surprise,2013,bloody_isshq
24224,85,man,angry,2014,filmistaan
24225,111,man,happy,2014,filmistaan
24226,88,man,sad,2014,filmistaan
24228,15,man,angry,2014,filmistaan
24229,106,woman,sad,2014,filmistaan
24230,68,man,fear,2014,filmistaan
24231,68,man,angry,2014,filmistaan
24232,90,woman,sad,2014,filmistaan
24233,26,man,sad,2014,filmistaan
24234,12,man,angry,2014,filmistaan
24235,69,man,sad,2014,filmistaan
24236,69,man,angry,2014,filmistaan
24237,89,man,sad,2014,filmistaan
24238,89,man,sad,2014,filmistaan
24239,143,man,sad,2014,filmistaan
24240,29,man,sad,2014,filmistaan
24241,110,man,happy,2014,filmistaan
24242,84,man,happy,2014,filmistaan
24243,144,man,angry,2014,filmistaan
24244,16,man,happy,2014,filmistaan
24245,81,man,sad,2014,filmistaan
24246,123,man,sad,2014,filmistaan
24247,39,man,angry,2014,filmistaan
24248,73,man,angry,2014,filmistaan
24249,73,man,fear,2014,filmistaan
24250,124,man,sad,2014,filmistaan
24252,112,man,happy,2014,filmistaan
24254,80,man,sad,2014,filmistaan
24255,33,woman,surprise,2014,jigariyaa
24256,74,man,happy,2014,jigariyaa
24257,110,man,sad,2014,jigariyaa
24259,39,woman,happy,2014,jigariyaa
24260,34,woman,happy,2014,jigariyaa
24261,21,woman,angry,2014,jigariyaa
24262,114,man,sad,2014,jigariyaa
24265,57,woman,angry,2014,jigariyaa
24266,75,man,angry,2014,jigariyaa
24268,8,woman,sad,2012,?_:_a_question_mark
24269,7,woman,sad,2012,?_:_a_question_mark
24270,10,man,surprise,2012,?_:_a_question_mark
24271,9,man,happy,2012,?_:_a_question_mark
24275,85,man,sad,2016,warrior_savitri
24276,28,woman,fear,2016,warrior_savitri
24277,51,woman,angry,2016,warrior_savitri
24280,120,woman,fear,2016,warrior_savitri
24282,52,man,fear,2016,warrior_savitri
24283,90,woman,surprise,2016,warrior_savitri
24284,90,man,angry,2016,warrior_savitri
24285,145,woman,fear,2016,warrior_savitri
24286,142,woman,sad,2016,warrior_savitri
24287,63,man,angry,2016,warrior_savitri
24288,49,woman,fear,2016,warrior_savitri
24289,42,woman,fear,2016,warrior_savitri
24290,143,man,sad,2016,warrior_savitri
24291,102,man,fear,2016,warrior_savitri
24292,66,woman,sad,2016,warrior_savitri
24293,144,woman,sad,2016,warrior_savitri
24294,133,man,fear,2016,warrior_savitri
24295,82,man,sad,2016,warrior_savitri
24297,24,man,surprise,2016,warrior_savitri
24298,50,woman,happy,2016,warrior_savitri
24299,48,man,sad,2016,warrior_savitri
24300,97,man,fear,2016,warrior_savitri
24301,34,woman,fear,2016,warrior_savitri
24302,43,woman,fear,2016,warrior_savitri
24303,22,woman,fear,2016,warrior_savitri
24304,64,man,sad,2016,warrior_savitri
24305,112,woman,fear,2016,warrior_savitri
24306,75,woman,sad,2016,warrior_savitri
24307,14,man,sad,2017,dear_maya
24308,85,woman,happy,2017,dear_maya
24310,62,woman,happy,2017,dear_maya
24311,60,man,happy,2017,dear_maya
24314,61,man,happy,2017,dear_maya
24315,96,man,sad,2017,dear_maya
24316,20,woman,happy,2017,dear_maya
24317,30,woman,surprise,2017,dear_maya
24318,15,man,sad,2017,dear_maya
24319,19,woman,fear,2017,dear_maya
24320,55,man,sad,2017,dear_maya
24321,91,man,disgust,2017,dear_maya
24322,35,woman,fear,2017,dear_maya
24323,36,man,happy,2017,dear_maya
24324,59,woman,fear,2017,dear_maya
24325,104,woman,happy,2017,dear_maya
24326,52,man,sad,2017,dear_maya
24327,68,man,surprise,2017,dear_maya
24328,26,woman,fear,2017,dear_maya
24329,53,man,angry,2017,dear_maya
24330,67,man,surprise,2017,dear_maya
24331,42,woman,happy,2017,dear_maya
24332,54,man,sad,2017,dear_maya
24334,135,man,sad,2017,dear_maya
24335,56,man,sad,2017,dear_maya
24336,143,man,happy,2017,dear_maya
24337,29,woman,happy,2017,dear_maya
24338,37,woman,happy,2017,dear_maya
24340,13,man,sad,2017,dear_maya
24341,27,woman,happy,2017,dear_maya
24342,24,woman,surprise,2017,dear_maya
24343,24,woman,surprise,2017,dear_maya
24344,16,woman,angry,2017,dear_maya
24345,41,woman,happy,2017,dear_maya
24348,126,woman,fear,2017,dear_maya
24350,97,man,happy,2017,dear_maya
24351,105,woman,happy,2017,dear_maya
24352,43,man,happy,2017,dear_maya
24354,57,man,sad,2017,dear_maya
24355,64,man,happy,2017,dear_maya
24356,130,man,sad,2017,dear_maya
24358,25,woman,happy,2017,dear_maya
24359,86,man,sad,2017,haramkhor
24360,91,woman,happy,2017,haramkhor
24361,41,woman,surprise,2017,haramkhor
24362,72,woman,happy,2017,haramkhor
24363,98,man,sad,2010,peepli_live
24365,62,man,sad,2010,peepli_live
24368,44,man,angry,2010,peepli_live
24369,96,man,sad,2010,peepli_live
24370,140,man,sad,2010,peepli_live
24371,55,man,sad,2010,peepli_live
24372,91,woman,sad,2010,peepli_live
24373,53,man,angry,2010,peepli_live
24374,8,woman,angry,2010,peepli_live
24375,54,man,angry,2010,peepli_live
24377,33,man,angry,2010,peepli_live
24379,84,man,happy,2010,peepli_live
24380,84,man,angry,2010,peepli_live
24382,113,man,angry,2010,peepli_live
24384,100,man,angry,2010,peepli_live
24385,47,man,happy,2010,peepli_live
24386,48,man,sad,2010,peepli_live
24387,95,man,happy,2010,peepli_live
24388,99,man,sad,2010,peepli_live
24389,117,woman,sad,2010,peepli_live
24390,117,woman,sad,2010,peepli_live
24391,97,man,disgust,2010,peepli_live
24392,105,man,sad,2010,peepli_live
24394,114,woman,sad,2010,peepli_live
24395,112,man,fear,2010,peepli_live
24396,79,woman,happy,2010,peepli_live
24397,139,woman,happy,2010,peepli_live
24398,49,woman,happy,2017,machine
24399,83,man,happy,2017,machine
24400,81,woman,angry,2017,machine
24401,93,man,happy,2013,sooper_se_ooper
24402,122,man,angry,2013,sooper_se_ooper
24404,122,woman,surprise,2013,sooper_se_ooper
24405,51,man,sad,2013,sooper_se_ooper
24406,98,man,happy,2013,sooper_se_ooper
24407,118,man,happy,2013,sooper_se_ooper
24408,118,man,happy,2013,sooper_se_ooper
24409,111,man,happy,2013,sooper_se_ooper
24411,125,man,angry,2013,sooper_se_ooper
24412,125,man,fear,2013,sooper_se_ooper
24414,121,man,angry,2013,sooper_se_ooper
24416,49,man,angry,2013,sooper_se_ooper
24417,40,woman,happy,2013,sooper_se_ooper
24418,89,man,sad,2013,sooper_se_ooper
24419,135,woman,sad,2013,sooper_se_ooper
24420,33,man,angry,2013,sooper_se_ooper
24421,110,man,happy,2013,sooper_se_ooper
24425,46,man,sad,2013,sooper_se_ooper
24426,50,man,sad,2013,sooper_se_ooper
24427,113,man,happy,2013,sooper_se_ooper
24430,123,man,fear,2013,sooper_se_ooper
24433,127,man,fear,2013,sooper_se_ooper
24434,115,man,happy,2013,sooper_se_ooper
24439,124,man,fear,2013,sooper_se_ooper
24443,79,man,angry,2013,sooper_se_ooper
24445,28,man,sad,2016,baaghi
24446,51,woman,happy,2016,baaghi
24447,4,woman,angry,2016,baaghi
24448,11,man,sad,2016,baaghi
24449,154,man,happy,2016,baaghi
24450,71,man,angry,2016,baaghi
24454,162,man,sad,2016,baaghi
24455,52,man,sad,2016,baaghi
24456,68,woman,angry,2016,baaghi
24459,70,man,fear,2016,baaghi
24460,70,man,happy,2016,baaghi
24463,145,woman,sad,2016,baaghi
24464,49,man,sad,2016,baaghi
24465,69,woman,fear,2016,baaghi
24467,69,man,fear,2016,baaghi
24468,42,man,happy,2016,baaghi
24469,133,woman,sad,2016,baaghi
24471,41,woman,happy,2016,baaghi
24472,10,man,sad,2016,baaghi
24473,50,woman,happy,2016,baaghi
24474,9,man,sad,2016,baaghi
24475,47,woman,happy,2016,baaghi
24476,48,man,sad,2016,baaghi
24477,6,woman,sad,2016,baaghi
24478,5,man,sad,2016,baaghi
24480,94,man,angry,2011,chillar_party
24481,94,woman,angry,2011,chillar_party
24482,96,woman,angry,2011,chillar_party
24483,30,man,fear,2011,chillar_party
24485,19,man,angry,2011,chillar_party
24486,19,man,angry,2011,chillar_party
24488,86,man,angry,2011,chillar_party
24489,45,woman,surprise,2011,chillar_party
24492,38,man,happy,2011,chillar_party
24495,56,woman,sad,2011,chillar_party
24496,74,man,sad,2011,chillar_party
24498,84,woman,angry,2011,chillar_party
24506,48,man,happy,2011,chillar_party
24507,95,woman,angry,2011,chillar_party
24511,43,woman,fear,2011,chillar_party
24512,73,man,sad,2011,chillar_party
24513,18,man,angry,2011,chillar_party
24514,18,man,angry,2011,chillar_party
24516,31,man,sad,2011,chillar_party
24517,28,man,sad,2011,force
24518,51,man,happy,2011,force
24519,118,man,sad,2011,force
24520,58,man,happy,2011,force
24521,11,woman,sad,2011,force
24522,20,woman,happy,2011,force
24523,76,man,happy,2011,force
24524,120,man,angry,2011,force
24525,45,woman,happy,2011,force
24526,55,man,sad,2011,force
24527,53,woman,disgust,2011,force
24528,12,man,sad,2011,force
24529,8,man,angry,2011,force
24530,67,man,sad,2011,force
24531,42,woman,happy,2011,force
24532,54,man,angry,2011,force
24533,40,man,happy,2011,force
24535,56,woman,happy,2011,force
24536,29,man,happy,2011,force
24537,129,man,angry,2011,force
24538,66,man,angry,2011,force
24539,7,man,angry,2011,force
24540,27,man,angry,2011,force
24541,65,man,sad,2011,force
24542,41,man,happy,2011,force
24543,41,man,sad,2011,force
24544,50,man,sad,2011,force
24545,123,man,surprise,2011,force
24546,39,man,happy,2011,force
24548,47,woman,happy,2011,force
24549,117,man,sad,2011,force
24550,21,woman,happy,2011,force
24551,22,woman,fear,2011,force
24552,57,man,happy,2011,force
24553,64,woman,happy,2011,force
24554,75,man,happy,2011,force
24555,18,man,happy,2011,force
24558,195,man,fear,2009,chandni_chowk_to_china
24559,51,woman,sad,2009,chandni_chowk_to_china
24563,218,man,sad,2009,chandni_chowk_to_china
24564,131,man,sad,2009,chandni_chowk_to_china
24565,263,man,sad,2009,chandni_chowk_to_china
24566,147,man,angry,2009,chandni_chowk_to_china
24567,273,woman,sad,2009,chandni_chowk_to_china
24570,108,man,sad,2009,chandni_chowk_to_china
24572,108,man,fear,2009,chandni_chowk_to_china
24573,149,man,angry,2009,chandni_chowk_to_china
24574,149,man,fear,2009,chandni_chowk_to_china
24575,149,man,sad,2009,chandni_chowk_to_china
24578,158,man,sad,2009,chandni_chowk_to_china
24579,107,man,sad,2009,chandni_chowk_to_china
24581,104,man,sad,2009,chandni_chowk_to_china
24583,219,man,angry,2009,chandni_chowk_to_china
24586,150,woman,sad,2009,chandni_chowk_to_china
24587,274,woman,fear,2009,chandni_chowk_to_china
24588,250,man,happy,2009,chandni_chowk_to_china
24589,38,man,angry,2009,chandni_chowk_to_china
24591,235,woman,surprise,2009,chandni_chowk_to_china
24593,205,man,sad,2009,chandni_chowk_to_china
24595,103,man,sad,2009,chandni_chowk_to_china
24597,246,man,happy,2009,chandni_chowk_to_china
24601,220,man,fear,2009,chandni_chowk_to_china
24604,102,man,angry,2009,chandni_chowk_to_china
24606,261,man,sad,2009,chandni_chowk_to_china
24609,190,man,sad,2009,chandni_chowk_to_china
24610,190,man,happy,2009,chandni_chowk_to_china
24612,151,man,sad,2009,chandni_chowk_to_china
24616,248,woman,sad,2009,chandni_chowk_to_china
24617,144,man,angry,2009,chandni_chowk_to_china
24620,153,man,sad,2009,chandni_chowk_to_china
24622,169,man,sad,2009,chandni_chowk_to_china
24625,50,woman,fear,2009,chandni_chowk_to_china
24630,247,man,happy,2009,chandni_chowk_to_china
24631,237,woman,angry,2009,chandni_chowk_to_china
24632,237,man,angry,2009,chandni_chowk_to_china
24635,148,man,sad,2009,chandni_chowk_to_china
24637,271,man,sad,2009,chandni_chowk_to_china
24638,157,woman,sad,2009,chandni_chowk_to_china
24639,236,woman,angry,2009,chandni_chowk_to_china
24640,101,man,angry,2009,chandni_chowk_to_china
24641,101,man,sad,2009,chandni_chowk_to_china
24642,101,man,sad,2009,chandni_chowk_to_china
24645,97,man,angry,2009,chandni_chowk_to_china
24646,260,man,sad,2009,chandni_chowk_to_china
24648,222,man,sad,2009,chandni_chowk_to_china
24653,6,woman,fear,2009,chandni_chowk_to_china
24654,152,man,angry,2009,chandni_chowk_to_china
24655,189,man,happy,2009,chandni_chowk_to_china
24656,189,man,angry,2009,chandni_chowk_to_china
24659,130,man,sad,2009,chandni_chowk_to_china
24661,5,man,fear,2009,chandni_chowk_to_china
24663,139,man,sad,2009,chandni_chowk_to_china
24664,188,man,sad,2009,chandni_chowk_to_china
24665,14,man,fear,2017,tumhari_sulu
24667,62,man,fear,2017,tumhari_sulu
24668,62,woman,fear,2017,tumhari_sulu
24669,60,man,happy,2017,tumhari_sulu
24670,60,woman,fear,2017,tumhari_sulu
24673,61,woman,surprise,2017,tumhari_sulu
24674,61,woman,fear,2017,tumhari_sulu
24675,44,man,happy,2017,tumhari_sulu
24676,11,woman,happy,2017,tumhari_sulu
24678,15,man,fear,2017,tumhari_sulu
24679,55,man,happy,2017,tumhari_sulu
24683,59,man,sad,2017,tumhari_sulu
24686,52,man,happy,2017,tumhari_sulu
24687,52,man,happy,2017,tumhari_sulu
24688,68,woman,angry,2017,tumhari_sulu
24689,68,man,sad,2017,tumhari_sulu
24692,53,woman,happy,2017,tumhari_sulu
24693,53,woman,happy,2017,tumhari_sulu
24694,12,woman,fear,2017,tumhari_sulu
24695,8,woman,happy,2017,tumhari_sulu
24696,8,man,angry,2017,tumhari_sulu
24698,63,man,fear,2017,tumhari_sulu
24701,67,man,fear,2017,tumhari_sulu
24702,54,woman,happy,2017,tumhari_sulu
24704,40,man,happy,2017,tumhari_sulu
24707,33,man,sad,2017,tumhari_sulu
24711,66,woman,fear,2017,tumhari_sulu
24712,13,woman,angry,2017,tumhari_sulu
24713,1,woman,happy,2017,tumhari_sulu
24714,7,man,fear,2017,tumhari_sulu
24716,0,man,happy,2017,tumhari_sulu
24718,65,woman,fear,2017,tumhari_sulu
24719,10,man,happy,2017,tumhari_sulu
24720,10,man,sad,2017,tumhari_sulu
24721,10,man,happy,2017,tumhari_sulu
24723,9,man,sad,2017,tumhari_sulu
24724,9,man,happy,2017,tumhari_sulu
24725,9,woman,happy,2017,tumhari_sulu
24726,39,man,happy,2017,tumhari_sulu
24730,34,man,sad,2017,tumhari_sulu
24734,64,man,fear,2017,tumhari_sulu
24735,5,man,happy,2017,tumhari_sulu
24736,23,woman,happy,2017,tumhari_sulu
24737,18,man,happy,2017,tumhari_sulu
24739,28,man,happy,2014,yaariyan
24740,62,man,surprise,2014,yaariyan
24741,132,woman,angry,2014,yaariyan
24742,94,man,happy,2014,yaariyan
24743,58,woman,happy,2014,yaariyan
24744,131,man,sad,2014,yaariyan
24745,147,man,happy,2014,yaariyan
24746,147,woman,surprise,2014,yaariyan
24747,86,man,happy,2014,yaariyan
24748,86,man,sad,2014,yaariyan
24750,26,woman,angry,2014,yaariyan
24751,63,man,happy,2014,yaariyan
24752,103,man,happy,2014,yaariyan
24753,29,man,happy,2014,yaariyan
24754,161,woman,sad,2014,yaariyan
24755,133,woman,angry,2014,yaariyan
24756,77,man,angry,2014,yaariyan
24757,27,woman,angry,2014,yaariyan
24759,17,man,sad,2014,yaariyan
24761,95,man,happy,2014,yaariyan
24762,78,woman,surprise,2014,yaariyan
24767,25,man,sad,2014,yaariyan
24768,122,woman,sad,2013,ghanchakkar
24769,85,man,happy,2013,ghanchakkar
24770,118,man,happy,2013,ghanchakkar
